ImageName,BandingScore
000001_0001.png,0.576470910687916
000001_0002.png,0.47217876472516
000001_0003.png,0.433215321280423
000001_0004.png,0.0818044124638547
000001_0005.png,0.0271701130687346
000001_0006.png,0.25003764182713
000001_0007.png,0.139795809998935
000001_0008.png,0.572861220260052
000001_0009.png,0.14660663576545
000001_0010.png,0.151077162094867
000001_0011.png,0.391206635499534
000001_0012.png,0.424572702517173
000001_0013.png,0.526502880860325
000001_0014.png,0.384793215589595
000001_0015.png,0.2901253343517
000001_0016.png,0.142672380545989
000001_0017.png,0.00705939186633419
000001_0018.png,0.307113952966902
000001_0019.png,0.619833314885174
000001_0020.png,0.491131120709636
000001_0021.png,0.504586018652617
000001_0022.png,0.528727092348147
000001_0023.png,0.610282205262672
000001_0024.png,0.407871162306895
000001_0025.png,0.373308688186261
000001_0026.png,0.0428792731240415
000001_0027.png,0.0897583726263085
000001_0028.png,0.328683388723164
000001_0029.png,0.547331253243999
000001_0030.png,0.395498710466497
000001_0031.png,0.180407866480871
000001_0032.png,0.187428330591732
000001_0033.png,0.294462577369738
000001_0034.png,0.593013928632038
000001_0035.png,0.132491858069391
000001_0036.png,0.506593085136718
000001_0037.png,0.435330797743942
000001_0038.png,0.530269669581331
000001_0039.png,0.293555350444701
000001_0040.png,0.424726966536208
000001_0041.png,0.579591179841262
000001_0042.png,0.133922109790848
000001_0043.png,0.659760674985685
000001_0044.png,0.484205263916209
000001_0045.png,0.644161722889612
000001_0046.png,0.623140209267391
000001_0047.png,0.174960139998355
000001_0048.png,0.056675060366902
000001_0049.png,0.546140472371253
000001_0050.png,0.221335197370439
000001_0051.png,0.295665297224585
000001_0052.png,0.252321408107116
000001_0053.png,0.527788933067692
000001_0054.png,0.596007481109961
000001_0055.png,0.114461834734789
000001_0056.png,0.124667304295679
000001_0057.png,0.0704176605442332
000001_0058.png,0.374529920292424
000001_0059.png,0.394638034665043
000001_0060.png,0.705808240524277
000001_0061.png,0.0752928315855095
000001_0062.png,0.121018183751708
000001_0063.png,0.136086136566602
000001_0064.png,0.413921220242947
000001_0065.png,0.416619330396606
000001_0066.png,0.00215102464533096
000001_0067.png,0.0126267889388317
000001_0068.png,0.453437632430316
000001_0069.png,0.187529815394743
000001_0070.png,0.632361266671205
000001_0071.png,0.348970842419135
000001_0072.png,0.447728082255084
000001_0073.png,0.519859446867988
000001_0074.png,0.45018252999248
000001_0075.png,0.557874935770478
000001_0076.png,0.459965971015996
000001_0077.png,0.507086544926034
000001_0078.png,0.594710212440149
000001_0079.png,0.587371261422106
000001_0080.png,0.37961435259536
000001_0081.png,0.474695319424172
000001_0082.png,0.603946738086216
000001_0083.png,0.0369177562511501
000001_0084.png,0.152466702940731
000001_0085.png,0.378421411139255
000001_0086.png,0.591034602136419
000001_0087.png,0.640118777474288
000001_0088.png,0.688856891300061
000001_0089.png,0.207566260795229
000001_0090.png,0.58243997000496
000001_0091.png,0.762959173119401
000001_0092.png,0.522667937074059
000001_0093.png,0.455219606305988
000001_0094.png,0.561013721377476
000001_0095.png,0.606247702416796
000001_0096.png,0.108413428152951
000001_0097.png,0.366975820377014
000001_0098.png,0.197207167587157
000001_0099.png,0.608097661529122
000001_0100.png,0.227610686175684
000001_0280.png,0.0642546797984491
000001_0281.png,0.510393738077003
000001_0282.png,0.0453711843765103
000001_0283.png,0.493588335347555
000001_0284.png,0.634510861266576
000001_0285.png,0.189676399419816
000001_0286.png,0.0998269261701405
000001_0287.png,0.573487708046007
000001_0288.png,0.216105760219427
000001_0289.png,0.555810622681241
000001_0290.png,0.0947202080264683
000001_0291.png,0.408487521932317
000001_0292.png,0.556084673906409
000001_0293.png,0.586602154360908
000001_0294.png,0.086937576848973
000001_0295.png,0.439820783825157
000001_0296.png,0.174832093653275
000001_0297.png,0.316513163268379
000001_0298.png,0.417649689234177
000001_0299.png,0.332934660768223
000001_0300.png,0.326637834105033
000001_0301.png,0.289072871666258
000001_0302.png,0.170883748007216
000001_0303.png,0.557511470278888
000001_0304.png,0.00331652884500484
000001_0305.png,0.042831932981184
000001_0306.png,0.27062488925521
000001_0307.png,0.222927320987293
000001_0308.png,0.0636638983707858
000001_0309.png,0.274394922352713
000001_0310.png,0.407491661212763
000001_0311.png,0.306404242320091
000001_0312.png,0.23824573949464
000001_0313.png,0.159140285509762
000001_0314.png,0.00212541930772022
000001_0315.png,0.0416053329587181
000001_0316.png,0.516399395927652
000001_0317.png,0.106919409530013
000001_0318.png,0.270731519244834
000001_0319.png,0.341251666162442
000001_0320.png,0.311157942778561
000001_0321.png,0.589405794534662
000001_0322.png,0.356409664889017
000001_0323.png,0.0126323218730439
000001_0324.png,0.0323273999986455
000001_0325.png,0.321127475202688
000001_0326.png,0.230406357779477
000001_0327.png,0.590537333762826
000001_0328.png,0.0809986525208922
000001_0329.png,0.402435783011193
000001_0330.png,0.462140854217607
000001_0331.png,0.197970180371821
000001_0332.png,0.158642897522125
000001_0333.png,0.263506155333769
000001_0334.png,0.361906493956781
000001_0335.png,0.640477569336717
000001_0336.png,0.0315118307718083
000001_0337.png,0.341001814057267
000001_0338.png,0.647618390650945
000001_0339.png,0.595151808248215
000001_0340.png,0.0597967780216152
000001_0341.png,0.242565951622467
000001_0342.png,0.304572600955211
000001_0343.png,0.264436791215631
000001_0344.png,0.0197636059348147
000001_0345.png,0.202086062102821
000001_0346.png,0.167673986920307
000001_0347.png,0.236157031988042
000001_0348.png,0.133898126696859
000001_0349.png,0.250497291019761
000001_0350.png,0.309548636682505
000001_0351.png,0.0823327530682135
000001_0352.png,0.510525966134538
000001_0353.png,0.574433712696935
000001_0354.png,0.406871850861353
000001_0355.png,0.443916469706869
000001_0356.png,0.335819776592392
000001_0357.png,0.309990938926452
000001_0358.png,0.630727166020417
000001_0359.png,0.0733295503524334
000001_0360.png,0.416107107960844
000001_0361.png,0.267148724007582
000001_0362.png,0.572890743457426
000001_0363.png,0.629046190399125
000001_0364.png,0.441405817654264
000001_0365.png,0.362018669513576
000001_0366.png,0.661008145900504
000001_0367.png,0.523843163296241
000001_0368.png,0.569736606231114
000001_0369.png,0.0899101730945554
000001_0370.png,0.73241371958408
000001_0371.png,0.222735796210135
000001_0372.png,1.00041310259138
000001_0373.png,0.319827289967124
000001_0374.png,0.605170364524289
000001_0375.png,0.31754715264966
000001_0376.png,0.198616833688545
000001_0377.png,0.485183650043206
000001_0378.png,0.201157972410619
000001_0379.png,0.478439846016012
000001_0380.png,0.309982171200179
000001_0381.png,0.480758244108977
000001_0382.png,0.590556169440053
000001_0383.png,0.84278340346005
000001_0384.png,0.455923017829208
000001_0385.png,0.327613184281788
000001_0386.png,0.110726513437657
000001_0387.png,0.576342044518904
000001_0388.png,0.62238258704242
000001_0389.png,0.230261364455893
000001_0390.png,0.511445548118913
000001_0391.png,0.181526030580751
000001_0392.png,0.604437008718869
000001_0393.png,0.322178404039617
000001_0394.png,0.646112728979768
000001_0395.png,0.260974806753609
000001_0396.png,0.565903841387045
000001_0397.png,0.635807046662439
000001_0398.png,0.553514555121687
000001_0399.png,0.310128070251245
000001_0401.png,0.1752761502066
000001_0402.png,0.327554326193224
000001_0403.png,0.708235291130528
000001_0404.png,0.145973940037101
000001_0405.png,0.446019676893908
000001_0406.png,0.397724157883091
000001_0407.png,0.299618621083855
000001_0408.png,0.558550389740761
000001_0409.png,0.32875562603118
000001_0410.png,0.299056634347807
000001_0411.png,0.259115165312708
000001_0412.png,0.616370992693614
000001_0413.png,0.397340816669714
000001_0414.png,0.5775110561732
000001_0415.png,0.678817192749456
000001_0416.png,0.726397964230417
000001_0417.png,0.510039774735107
000001_0418.png,0.596965699165935
000001_0419.png,0.558333606667135
000001_0420.png,0.548799580386667
000001_0421.png,0.628445290987199
000001_0422.png,0.28791287736215
000001_0423.png,0.332391655242184
000001_0424.png,0.217341442593717
000001_0425.png,0.249649402509566
000001_0426.png,0.682923223186997
000001_0427.png,0.312828360870548
000001_0428.png,0.527145990228506
000001_0429.png,0.708267432823777
000001_0430.png,0.346597778164259
000001_0431.png,0.490436860574169
000001_0432.png,0.475970365232603
000001_0433.png,0.633332813041994
000001_0434.png,0.633709991173784
000001_0435.png,0.556997887809442
000001_0436.png,0.270993441142757
000001_0437.png,1.11703814596969
000001_0438.png,0.275826000889906
000001_0439.png,0.393613409220478
000001_0440.png,0.471406917452874
000001_0441.png,0.139288202081186
000001_0442.png,0.248120206855514
000001_0443.png,0.474679988373396
