filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness)
_000001_0001.png_250250.png,31.913940000921027,0.936655445151329,0.2494461089372635,0.000291,0.716914492346545,0.5207945704460144,0.9895663261413574
_000001_0001.png_250400.png,29.585909512141598,0.9064655808029175,0.3544960618019104,0.007329,0.746482192198262,0.8706920742988586,0.9972910284996033
_000001_0002.png_7001600.png,27.8093802954942,0.9349531097531318,0.33867815136909485,0.007893,0.794500976159181,0.9142637848854065,0.9980997443199158
_000001_0002.png_7751525.png,27.31219496252406,0.9125490271091461,0.49510499835014343,0.000521,0.865553598566617,0.8102056980133057,0.9943526983261108
_000001_0006.png_7751375.png,29.256471175413722,0.9050628726940155,0.39231619238853455,1.395928,1.11165387028687,0.5041188597679138,0.9891496300697327
_000001_0007.png_1001225.png,26.09512007326069,0.945332966817379,0.34946495294570923,4.524324,1.10338145659537,0.7563282251358032,0.9926643967628479
_000001_0007.png_175100.png,25.643800980366372,0.9314834012269974,0.41098058223724365,3.201172,0.886148454841986,0.7573357820510864,0.9924988150596619
_000001_0007.png_1751225.png,27.54830943332096,0.940112494679451,0.24005478620529175,1.655315,0.518040014901915,0.8873894810676575,0.9944487810134888
_000001_0007.png_175550.png,23.907157061555033,0.9309434269161224,0.422463059425354,3.560293,1.43927477338386,0.784625768661499,0.9957470297813416
_000001_0007.png_250625.png,24.891863354668367,0.9295737122421265,0.32061827182769775,2.153016,1.26676307797306,0.7947611808776855,0.9941003918647766
_000001_0007.png_325250.png,27.463978869192744,0.9399109621915818,0.18730945885181427,0.08754,0.0210825332823685,0.7439724802970886,0.9962751865386963
_000001_0007.png_400100.png,28.470253326281345,0.9309975728673935,0.20346663892269135,0.142032,0.337038197807522,0.9677515625953674,0.9982680082321167
_000001_0007.png_400550.png,28.543362879237847,0.9321499493174553,0.10401993244886398,0.033675,0.344758894354367,0.7254627346992493,0.9977604150772095
_000001_0008.png_100775.png,27.120655995171468,0.9114675965871811,0.22596107423305511,0.053776,1.12682700715966,0.932651937007904,0.9914377331733704
_000001_0008.png_175925.png,30.01024416709754,0.9264253705644607,0.3265872299671173,0.0,1.16248943259376,0.8342117667198181,0.9921910166740417
_000001_0008.png_2501075.png,28.164115835846616,0.9252164746928215,0.33567407727241516,0.0,0.61207569579743,0.8261698484420776,0.996843695640564
_000001_0008.png_250775.png,27.78472734365064,0.9178254210205078,0.31623247265815735,0.0,1.18071288665013,0.8232097625732422,0.9952730536460876
_000001_0008.png_475925.png,25.222913123739726,0.9262876513690949,0.31532150506973267,0.0,0.980774262948397,0.7176867127418518,0.9938778281211853
_000001_0008.png_625700.png,26.529693743119438,0.9047257188105583,0.25335893034935,0.0,0.778171774313147,0.7947525382041931,0.99497389793396
_000001_0008.png_775850.png,27.985884908996947,0.908495498852253,0.20465132594108582,0.0,0.705412882448724,0.7962357997894287,0.9949169158935547
