filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness)
_000001_0001.png_250250.png,39.33499913893053,0.9821855629510879,0.07976892590522766,0.076592,1.41453538914638,0.5205279588699341,0.9892953038215637
_000001_0001.png_250400.png,39.72900933378143,0.9813632868013382,0.07484488189220428,0.823472,1.63050296456768,0.7872433662414551,0.9946743249893188
_000001_0002.png_7001600.png,36.3333636112925,0.9687738450460434,0.07092449069023132,0.023549,1.04671867955875,0.8652405142784119,0.9967473745346069
_000001_0002.png_7751525.png,37.64224934155425,0.9785932677001953,0.06951242685317993,0.000727,1.1440325413232,0.8143768310546875,0.9959843158721924
_000001_0006.png_7751375.png,39.56149755162788,0.9869889860429764,0.04850715398788452,6.453745,1.61047371003634,0.5498617887496948,0.9469348788261414
_000001_0007.png_1001225.png,37.35416546820802,0.9955908007593155,0.012307047843933105,12.515781,2.34636133649568,0.8026334047317505,0.9944736361503601
_000001_0007.png_175100.png,42.055870777921776,0.9953289659910202,0.016782956197857857,11.146908,1.38162598168826,0.8218151926994324,0.995271623134613
_000001_0007.png_1751225.png,33.289170411411824,0.9942666553125381,0.016018131747841835,11.683405,1.21403037526877,0.8595800995826721,0.9889087080955505
_000001_0007.png_175550.png,35.39353333917866,0.9967235504179001,0.014674101024866104,14.887589,2.4860091124015,0.7938643097877502,0.9939764738082886
_000001_0007.png_250625.png,36.591312465067276,0.9961385198574066,0.010351862758398056,13.25524,2.74224757122553,0.792310357093811,0.9935345649719238
_000001_0007.png_325250.png,35.96561460217582,0.9948965357999802,0.008336374536156654,6.415637,0.028205287677011,0.8324110507965088,0.995456337928772
_000001_0007.png_400100.png,37.65530504954217,0.9925288202428818,0.011360538192093372,3.330543,0.394557448903351,0.9560737013816833,0.9966027736663818
_000001_0007.png_400550.png,35.94619154495724,0.9885572618131637,0.013515057042241096,4.557822,0.486751376085427,0.7161133289337158,0.9975814819335938
_000001_0008.png_100775.png,36.96772052916691,0.9844428356456757,0.027819834649562836,0.154289,1.35504394190999,0.9276739954948425,0.9911379218101501
_000001_0008.png_175925.png,40.323576308360146,0.9906343007087708,0.03860869258642197,0.003912,1.70842455251796,0.8294234275817871,0.9924951791763306
_000001_0008.png_2501075.png,39.40964101049714,0.9927053813686371,0.025966763496398926,0.017063,0.985590578931514,0.8289812207221985,0.996834933757782
_000001_0008.png_250775.png,41.47634748198111,0.9871790435333252,0.03091432899236679,0.0,1.42721602228379,0.8213915824890137,0.9952924251556396
_000001_0008.png_475925.png,41.27017503132639,0.9898923952207566,0.02435450069606304,0.085801,1.35593998144309,0.6808435320854187,0.9926663041114807
_000001_0008.png_625700.png,39.45128804523964,0.9863014161539078,0.030796391889452934,0.0,1.1650838444575,0.7930929660797119,0.994902491569519
_000001_0008.png_775850.png,39.666528285340966,0.9861646931276321,0.01834891550242901,0.0,1.14978956134991,0.7936707735061646,0.9948782920837402
_000001_0015.png_175775.png,36.69643600979386,0.9899827557621003,0.020347125828266144,0.0,0.631650844368175,0.5510948300361633,0.9930306077003479
