filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness)
_000001_0001.png_250250.png,38.634789565545745,0.980433127366066,0.07968961447477341,0.063312,1.33354699582181,0.5216748714447021,0.9893932342529297
_000001_0001.png_250400.png,38.89966290040676,0.9800872034072876,0.07543973624706268,0.641262,1.33044397231039,0.7874739766120911,0.9946594834327698
_000001_0002.png_7001600.png,36.28834194519341,0.9688232838973999,0.07451388984918594,0.013794,0.964136543243658,0.8653187155723572,0.9967430233955383
_000001_0002.png_7751525.png,37.47439903628411,0.9787224075260162,0.07940469682216644,0.001447,1.16869383769344,0.814851701259613,0.9959912896156311
_000001_0006.png_7751375.png,38.996021317721286,0.9832879105157852,0.056824199855327606,6.824216,1.69563627771747,0.5542890429496765,0.9433830976486206
_000001_0007.png_1001225.png,41.14738441600502,0.9956741738386155,0.009935343638062477,12.787759,2.3000158298656,0.7839107513427734,0.9946532249450684
_000001_0007.png_175100.png,42.55364023934551,0.9961289041395187,0.01311273593455553,11.999032,1.47230593438318,0.8223661184310913,0.9953130483627319
_000001_0007.png_1751225.png,35.60196619795161,0.9942070226898193,0.008588254451751709,12.083241,1.03960572676113,0.8592343926429749,0.9893053770065308
_000001_0007.png_175550.png,42.248882879065434,0.9966235183410644,0.00975087657570839,12.652391,2.38781726929576,0.7909536957740784,0.9941211342811584
_000001_0007.png_250625.png,39.076851028989424,0.9962587265491486,0.008654666133224964,13.278613,2.61142411924815,0.7927899360656738,0.9935773015022278
_000001_0007.png_325250.png,36.80037172572977,0.9948711945371628,0.006364051252603531,6.553901,0.030193737064064,0.831822395324707,0.9954451322555542
_000001_0007.png_400100.png,37.2226366594774,0.9925906408014298,0.011595714837312698,3.660175,0.418461047194099,0.9566107988357544,0.9966856837272644
_000001_0007.png_400550.png,36.266373499487074,0.9884461887693405,0.01206042431294918,4.236659,0.49346037018941,0.7162465453147888,0.9975878000259399
_000001_0008.png_100775.png,37.76156430318491,0.9841342382793427,0.028664227575063705,0.656227,1.4414178765133,0.9308600425720215,0.9909180402755737
_000001_0008.png_175925.png,38.0703152191057,0.9907380872697831,0.04111615568399429,0.0,2.02770485841033,0.8292719125747681,0.9925333261489868
_000001_0008.png_2501075.png,38.23627235308671,0.9925653816585541,0.027557751163840294,0.006103,1.03488871868432,0.8286895751953125,0.9968311190605164
_000001_0008.png_250775.png,37.22054745856686,0.9869633304691314,0.03929267078638077,0.001307,1.56116311846249,0.8022295832633972,0.9947458505630493
_000001_0008.png_475925.png,39.48991202650629,0.9900856961860657,0.025080038234591484,0.093377,1.43130935651707,0.7162278890609741,0.9938030242919922
_000001_0008.png_625700.png,40.908363081759006,0.9861524243316651,0.028175799176096916,0.0,1.05892183638375,0.7929067611694336,0.9949102997779846
_000001_0008.png_775850.png,38.71985639479563,0.9861717633953094,0.018989549949765205,0.0,1.10115745781469,0.7926185727119446,0.9948807954788208
_000001_0015.png_175775.png,36.52609829829376,0.9898998746385574,0.02177371270954609,0.001305,0.621192894387271,0.552248477935791,0.9930970072746277
_000001_0018.png_100250.png,40.69359051136313,0.9924366787834168,0.03996119648218155,0.0,1.96574675190962,0.8088498711585999,0.993502676486969
_000001_0018.png_100550.png,39.26360029417629,0.9870699613256454,0.02532598003745079,0.152237,1.38204824075975,0.7455353736877441,0.992479681968689
_000001_0018.png_175175.png,40.22871185107973,0.985333343873024,0.03813781216740608,0.0027,1.56703872939909,0.6964976787567139,0.9914161562919617
_000001_0019.png_550700.png,39.96746440852188,0.9801094860444068,0.03601552173495293,9.79516,2.37372859948861,0.7047942876815796,0.9941909909248352
_000001_0020.png_400850.png,30.68672949027887,0.980986782166481,0.026394076645374298,0.073479,0.974034830757886,0.7197865843772888,0.9950118064880371
_000001_0020.png_475850.png,30.756464858983282,0.9822504766263962,0.05371768772602081,0.020804,1.04935091036712,0.6793797612190247,0.9923801422119141
_000001_0020.png_550925.png,32.544928772347596,0.9830164368610382,0.056186869740486145,0.297869,1.06458651435737,0.798043429851532,0.9915353059768677
_000001_0020.png_625775.png,31.910584477353716,0.9828560889816285,0.07552628219127655,0.012137,1.24834829329968,0.688560426235199,0.994282603263855
_000001_0022.png_7001075.png,38.0730670146431,0.9813437126197815,0.044393353164196014,3.190478,1.18111842275109,0.6729045510292053,0.991946280002594
_000001_0022.png_7001225.png,37.97482264094681,0.9868720381669999,0.05243862792849541,6.147931,1.47855175912398,0.8364472389221191,0.9955482482910156
_000001_0022.png_775100.png,37.76667651389276,0.9887808522224426,0.016607459634542465,5.053964,0.707145756806489,0.5968694090843201,0.9931744933128357
_000001_0022.png_7751075.png,37.613465733677394,0.9842223205900192,0.044350311160087585,3.868257,1.06969510893426,0.711502194404602,0.9861747026443481
_000001_0023.png_625250.png,39.310222062382536,0.9905770172567367,0.02356017753481865,1.670373,1.70387395378655,0.8449057340621948,0.9885511994361877
_000001_0023.png_625475.png,40.10911497178148,0.9888435168876648,0.024146223440766335,0.649863,1.57933353888932,0.865809977054596,0.9960660338401794
_000001_0023.png_7001150.png,41.35506741888415,0.9905326869773865,0.03781385347247124,0.09344,1.50465428763132,0.6831598281860352,0.9968315958976746
_000001_0023.png_700850.png,40.27976805763335,0.9877580601501464,0.0312882661819458,0.074222,1.65680930123665,0.7746238708496094,0.9959306120872498
_000001_0023.png_7751150.png,41.51398884880471,0.9909007088413239,0.03641432896256447,0.015755,1.56086242821605,0.7576472759246826,0.9964340925216675
_000001_0024.png_100250.png,40.66722046607236,0.9919173488836288,0.032625146210193634,0.0,1.38434265995682,0.7709671854972839,0.9941376447677612
_000001_0024.png_100475.png,43.02880398444345,0.992351915225029,0.03463835269212723,0.0,1.2900921111152,0.7613694071769714,0.9954513907432556
_000001_0024.png_1751150.png,42.315413723568355,0.9915404915189743,0.035859476774930954,0.0,1.24287666192977,0.6733376979827881,0.9923768043518066
_000001_0024.png_1751600.png,39.32788673484605,0.9955622648124695,0.02213441953063011,3.11812,1.85397568434167,0.7364419102668762,0.99338299036026
_000001_0024.png_175175.png,42.19205910251326,0.9926561598796845,0.0422527976334095,0.0,1.34060853280951,0.7750585675239563,0.9916874766349792
_000001_0024.png_250625.png,37.93018261620567,0.9800957037906647,0.012338881380856037,0.0,0.514036979815037,0.7072240710258484,0.9950436353683472
_000001_0024.png_250700.png,37.79445881915003,0.9781543676900863,0.012233974412083626,0.001569,0.572070134804471,0.7207910418510437,0.996845006942749
_000001_0024.png_3251525.png,39.7694714608046,0.9864440849733352,0.015062623657286167,0.000521,1.0049318923111,0.820850133895874,0.9971145391464233
_000001_0024.png_3251600.png,40.14553782523226,0.9877410292072296,0.015149159356951714,0.093571,1.02269336600099,0.8422457575798035,0.9983339905738831
_000001_0024.png_325250.png,39.02068012921379,0.9858865472927093,0.023039158433675766,0.0,0.826348103521629,0.49693563580513,0.9961691498756409
_000001_0024.png_4001525.png,38.11714901856292,0.9799417206716537,0.01740657538175583,0.000521,0.633783918702914,0.8995117545127869,0.9953688979148865
_000001_0024.png_400850.png,36.31623876471991,0.974612604675293,0.016200881451368332,0.003773,0.154667792919046,0.7915716767311096,0.9977403879165649
_000001_0025.png_100850.png,36.44783546585309,0.9892956924152374,0.060406412929296494,0.0,1.14883446701023,0.7399459481239319,0.9962424039840698
_000001_0025.png_1751225.png,39.71393602921906,0.9915474562740326,0.01585656963288784,0.0,0.863638419369094,0.8472562432289124,0.9955535531044006
_000001_0025.png_250400.png,38.68649757480236,0.9936709017667771,0.04665978252887726,0.0,1.27795896677989,0.8146125674247742,0.9924671053886414
_000001_0025.png_250475.png,37.682360033043885,0.9914282086267471,0.05436361953616142,0.0,1.23336429121299,0.6939323544502258,0.9940356016159058
_000001_0025.png_250700.png,36.83105017148781,0.9799493947944641,0.03731060400605202,0.003174,0.937972347495202,0.5839623212814331,0.9939170479774475
_000001_0025.png_400475.png,37.395084793090724,0.9840090101699829,0.036428529769182205,0.0,1.12695411403366,0.6489288210868835,0.9959262609481812
_000001_0025.png_550475.png,36.762697316338844,0.9806141716756821,0.03056558594107628,0.0,1.23774128051464,0.6524658799171448,0.9927157759666443
_000001_0029.png_5501450.png,38.39009543779562,0.9858803565139771,0.02326839230954647,4.459152,1.39543461803897,0.7175799012184143,0.9929619431495667
_000001_0033.png_625850.png,38.60920380758224,0.9846361736574173,0.043619781732559204,9.58702,1.12534372504405,0.7767762541770935,0.9963274598121643
_000001_0033.png_700625.png,38.94345519940809,0.9873498253087998,0.04909326881170273,9.533403,1.16857482924564,0.81596839427948,0.9958397150039673
_000001_0033.png_7751375.png,38.382422517592516,0.9880468983640671,0.09724867343902588,7.923505,1.49527831504365,0.5379430055618286,0.9949012994766235
_000001_0034.png_4001300.png,41.08469285081312,0.9890812096729279,0.07999208569526672,4.454795,1.68836214129675,0.7923699021339417,0.996557891368866
_000001_0034.png_4001450.png,40.440664178766454,0.9884958454504013,0.07137291133403778,3.802074,1.38303557488152,0.7472555041313171,0.9887761473655701
_000001_0034.png_5501300.png,41.227486223498424,0.9772761618690491,0.10348352789878845,11.403443,2.04528950695488,0.5355584025382996,0.994356095790863
_000001_0034.png_6251225.png,42.684187454487855,0.9811976821508408,0.132663756608963,17.943834,2.64063310882743,0.5473778247833252,0.9943143725395203
_000001_0034.png_625850.png,38.31869716091174,0.9732485482702256,0.13403117656707764,9.085698,1.4924511588607,0.5667755007743835,0.9918646216392517
_000001_0034.png_700550.png,37.28314677197724,0.9729028883142471,0.08290351182222366,5.794756,1.3737968232638,0.7135355472564697,0.9900218844413757
_000001_0034.png_700700.png,38.047534645375585,0.9696714562234878,0.13362103700637817,8.529906,1.69103642669841,0.6175010800361633,0.9905808568000793
_000001_0035.png_100625.png,37.72372507026428,0.9885024982671737,0.009514108300209045,0.0,0.0421481473936497,0.5963449478149414,0.9952110648155212
_000001_0035.png_1751000.png,37.174755900530286,0.9877106292152404,0.014922315254807472,0.000959,0.280661264720705,0.512593686580658,0.9932095408439636
_000001_0035.png_175700.png,36.10457580166039,0.9845792437896729,0.020635897293686867,0.001307,0.117021187050015,0.685271143913269,0.9953333735466003
_000001_0035.png_550550.png,36.94421095496863,0.9717611050863266,0.06360258907079697,3.162135,0.986297521187421,0.8867432475090027,0.9980339407920837
_000001_0035.png_625625.png,37.29364889229525,0.9710294574432373,0.0804947093129158,2.183969,1.13209112782858,0.8594480156898499,0.9975224137306213
