filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,DBI,CLIP-IQA (quality),CLIP-IQA (noisiness)
banded_wavemamba-dwt.png,39.63052694169896,0.9821186924135825,0.03802039474248886,0.061563,0.43835799872,0.04705608990274702,0.7054704427719116,0.9904757142066956
banded_wavemamba-map.png,39.325764816358756,0.9828356101311181,0.03995136916637421,0.048298,0.415612030710386,0.015702964324951173,0.6997334957122803,0.9883205890655518
banded_wavemamba.png,39.713060597027194,0.9828739262193713,0.035816848278045654,0.109579,0.435374435495168,0.03136783427391768,0.7005322575569153,0.9883842468261719
