filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness),CGVQM,DBI
_000001_0001.png_250250.png,39.81057133471768,0.9823252344675064,0.0833295211195945,0.075954,1.42871032810296,0.5211846232414246,0.9894161820411682,98.1977081298828,0.0
_000001_0001.png_250400.png,39.82687835838079,0.98220456131649,0.0707923471927642,1.030377,1.56370768063704,0.7913969159126282,0.9946841597557068,98.32482147216795,0.0
_000001_0002.png_7001600.png,36.81023135317019,0.9693180861520768,0.0669021233916282,0.002467,1.25081659354741,0.8638727068901062,0.996749758720398,97.39846801757812,0.015564424192695618
_000001_0002.png_7751525.png,38.71421355496501,0.9793162939243316,0.0592882558703422,0.006404,1.26826920488942,0.8149107098579407,0.9960474371910096,98.35791778564452,0.0
_000001_0006.png_7751375.png,40.8801008957112,0.9881864890127182,0.0374568104743957,6.936774,1.60679218360839,0.5521399974822998,0.950407326221466,98.983154296875,0.0
_000001_0007.png_1001225.png,45.66627352608979,0.9959556466112136,0.0078920777887105,16.034129,3.04540755174031,0.7849653959274292,0.9945019483566284,99.74813079833984,0.0
_000001_0007.png_175100.png,45.8154706064742,0.9959530024995804,0.008645842783153,13.824126,1.87264782470606,0.8198260068893433,0.995267391204834,99.82798767089844,0.0
_000001_0007.png_1751225.png,40.98037852362466,0.9947273867473604,0.0061068199574947,11.931755,1.33378810376262,0.8961300253868103,0.9946739673614502,99.3685073852539,0.06275289356799978
_000001_0007.png_175550.png,47.16212721914108,0.996906829465866,0.00605895742774,17.115692,3.14930279676166,0.7961104512214661,0.9941133856773376,99.8480224609375,0.0
_000001_0007.png_250625.png,45.104110701305295,0.9964469026174544,0.0070636696182191,15.352376,2.84356153337936,0.7603229880332947,0.9923800230026244,99.74158477783205,0.007820743865966798
_000001_0007.png_325250.png,39.02499013469468,0.9952618215875626,0.004896514583379,8.897368,0.0347502932916875,0.8102782964706421,0.9949296712875366,99.074951171875,0.07042208322543313
_000001_0007.png_400100.png,39.52367523853258,0.9931749287939072,0.008383547887206,4.774829,0.508634117813379,0.9568172097206116,0.9966469407081604,98.9893035888672,0.05462154284911072
_000001_0007.png_400550.png,38.15191464304978,0.9896593271694184,0.0096254097297787,4.976563,0.558976957905205,0.7062051296234131,0.9975702166557312,98.34388732910156,0.1171410386741494
_000001_0008.png_100775.png,41.20876542576922,0.9865263773288728,0.0238085910677909,0.175738,1.56863774419481,0.932564616203308,0.9915804266929626,98.98509979248048,0.0
_000001_0008.png_175925.png,43.85368848486819,0.9915298686618804,0.0336757935583591,0.006902,2.18729839192732,0.8562210202217102,0.9942373037338256,99.616943359375,0.0
_000001_0008.png_2501075.png,42.32680574073227,0.993519710518837,0.021523755043745,0.038545,1.07509031497993,0.8314293026924133,0.99685537815094,99.60468292236328,0.0390373498370409
_000001_0008.png_250775.png,43.394661759682016,0.988741736032486,0.0252206996083259,0.005595,2.04585139765573,0.8024709224700928,0.9947243332862854,99.42550659179688,0.0
_000001_0008.png_475925.png,42.76269900040696,0.9913147319450378,0.0209954176098108,0.110845,1.88235164069057,0.7148496508598328,0.9937611222267152,99.41714477539062,0.0
_000001_0008.png_625700.png,42.52276819576213,0.9881004843940736,0.0259643569588661,0.003782,1.3735465490687,0.7931422591209412,0.9948975443840028,98.96672058105467,0.0
_000001_0008.png_775850.png,42.74752775729177,0.9877789109954834,0.0155690321698784,0.0,1.24285494966212,0.7927943468093872,0.9948703050613404,99.05013275146484,0.0
_000001_0015.png_175775.png,38.88891589910887,0.990802765537262,0.0172977223992347,0.002092,0.674008486996219,0.5397504568099976,0.9937193393707277,98.19734191894533,0.023532381711829045
_000001_0018.png_100250.png,41.82240974899935,0.9926820204410552,0.0299854706972837,0.0,2.18860960497593,0.8103936314582825,0.9935253858566284,99.57981872558594,0.0
_000001_0018.png_100550.png,40.32044190096586,0.9878937721147536,0.0187582373619079,0.165785,1.27464829499601,0.7462738752365112,0.992469847202301,98.66032409667967,0.015688187771518234
_000001_0018.png_175175.png,41.12059070776159,0.9862797187013628,0.0337138175964355,0.0,1.76496282263036,0.6974920034408569,0.9913594126701356,98.95594024658205,0.00784412937911433
_000001_0019.png_550700.png,43.062490001096535,0.9892330379257204,0.027021462097764,13.425807,2.59647473081766,0.6455614566802979,0.9944934844970704,99.2249526977539,0.0
_000001_0020.png_400850.png,36.510708560580014,0.9859360823202132,0.0150746740400791,0.132067,1.07636973821724,0.7313007712364197,0.9950773119926452,98.66241455078124,0.031177296824457225
_000001_0020.png_475850.png,38.1716046471266,0.9874171891679764,0.0150697818025946,0.062117,1.21242882331648,0.6834254264831543,0.9925568103790284,98.98458099365234,0.03900810798550177
_000001_0020.png_550925.png,38.43253793234197,0.9872065433835984,0.0317518711090087,0.455243,1.17345952519756,0.7980466485023499,0.9912503957748412,98.77574920654295,0.015639236821886823
_000001_0020.png_625775.png,39.80009918961024,0.9863420329179764,0.0235606953501701,0.034456,1.28477117793117,0.7397255301475525,0.9948967099189758,99.24571228027344,0.0
_000001_0022.png_7001075.png,39.39036623812272,0.984025518231392,0.0387261137366294,3.79234,1.25948836437339,0.6749177575111389,0.9919827580451964,97.82695770263672,0.007793716603172395
_000001_0022.png_7001225.png,39.188811574386875,0.9883772197322844,0.0476183332502841,7.283398,1.55849634934769,0.835554838180542,0.9955888986587524,98.10537719726562,0.0
_000001_0022.png_775100.png,38.62254660357047,0.9903607933740616,0.0150887761265039,4.90937,0.715324664635347,0.5787585973739624,0.99225252866745,98.04617309570312,0.10967273603740432
_000001_0022.png_7751075.png,38.543987365337166,0.9853396271018982,0.0396899208426475,4.301349,1.02443206599637,0.6792940497398376,0.9820215702056884,97.66363525390624,0.0
_000001_0023.png_625250.png,41.85079851638547,0.9918792700386048,0.0195509605109691,2.233742,1.95864629494405,0.8132373690605164,0.988878607749939,99.00267028808594,0.0
_000001_0023.png_625475.png,41.10040193586264,0.990144546142578,0.0214601270854473,0.725456,1.83947499462369,0.8420810699462891,0.9954110980033876,98.7622528076172,0.0
_000001_0023.png_7001150.png,42.96150539212424,0.9911994789381028,0.0299000553786754,0.123251,1.65032711868632,0.7471901178359985,0.9967369437217712,99.2725830078125,0.0
_000001_0023.png_700850.png,41.58525375906402,0.9889734410514832,0.0273255370557308,0.132617,1.69090380839105,0.773942768573761,0.9958971738815308,98.49177551269533,0.0
