Statistic,PSNR,SSIM,LPIPS,CAMBI,BBAND,DBI
Mean,42.2012019749804,0.9883666463065852,0.03263276713646672,3.614859601905873,1.4357754124204736,0.020932051491496406
Median,42.225386922503894,0.9892692198491098,0.02659896388649935,1.3196485,1.484603815127165,0.0
Min,32.65071818997535,0.9019780199990272,0.0003196134057361,0.0,0.0,0.0
Max,54.2972284468857,0.9996291719884872,0.1932221353054046,19.786616,3.82240871180656,0.531135708788448
Std,2.9106752220913505,0.006433724642725548,0.024511403429580456,4.484010450419666,0.6437024906432818,0.04262647711703673
