filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness),CGVQM,DBI
_000001_0001.png_250250.png,35.91024075250307,0.9707340185518264,0.1049846038222312,0.071041,1.12299010972799,0.5224010944366455,0.989506185054779,97.2908172607422,0.054615476393074666
_000001_0001.png_250400.png,35.679340117393274,0.967247496890068,0.1367398351430893,0.495187,1.20154314666655,0.7876505851745605,0.9945809245109558,97.08733367919922,0.06246891934636242
_000001_0002.png_7001600.png,33.25724369800009,0.9605923121728898,0.1668217629194259,0.044026,1.02324622449691,0.8617259860038757,0.9965474009513856,96.19351959228516,0.07788761249345408
_000001_0002.png_7751525.png,33.89808007998732,0.9665638348283768,0.2578492164611816,0.035135,1.25412137404146,0.810847818851471,0.99588805437088,97.368896484375,0.01565203659586689
_000001_0006.png_7751375.png,35.79831980627043,0.9258287800188064,0.158488392829895,2.202846,1.35626983497311,0.5285245776176453,0.9879220128059388,98.10445404052734,0.07037970304755313
_000001_0007.png_1001225.png,33.42815657934875,0.9893685419254304,0.0874029025435447,2.707869,1.94091952248441,0.8038375377655029,0.9946359992027284,98.71978759765624,0.007782212096347809
_000001_0007.png_175100.png,32.39856154609783,0.9831651284589767,0.2890567779541015,4.154196,1.24587969061401,0.8316721320152283,0.9951707720756532,98.47476959228516,0.0
_000001_0007.png_1751225.png,33.84214761445029,0.9878187876205444,0.0425323098897933,1.196537,0.991067690402894,0.8497030735015869,0.9905006885528564,98.63886260986328,0.09380903562643714
_000001_0007.png_175550.png,32.62557191012969,0.986506595090866,0.1557546854019165,3.096407,2.61431333486131,0.8057290315628052,0.995337963104248,98.94937133789062,0.04669539862973893
_000001_0007.png_250625.png,33.80100182261559,0.9890668724708556,0.057943258434534,0.927985,3.90069014383235,0.772453248500824,0.9914935827255248,99.1336441040039,0.03906627895140599
_000001_0007.png_325250.png,33.242283999584636,0.9862446640939712,0.0594472140073776,1.205894,0.0352709823888375,0.8177250623703003,0.9953243136405944,98.36438751220705,0.09382990737774563
_000001_0007.png_400100.png,33.75020962819318,0.9814736746177674,0.0838888883590698,0.839938,0.534254931375797,0.9374468326568604,0.9960060715675354,97.9818878173828,0.23447707467620066
_000001_0007.png_400550.png,33.95690722397818,0.9786935236387252,0.0276735238730907,0.257344,0.778570744295437,0.6857719421386719,0.9973547458648682,97.3609619140625,0.281195320271552
_000001_0008.png_100775.png,35.03305226921868,0.9774786270999908,0.0526041686534881,0.143521,1.58185169983802,0.9284322261810304,0.9919639825820924,98.4564971923828,0.04669872950900561
_000001_0008.png_175925.png,35.40954609926462,0.9864251907358168,0.0826381742954254,0.007016,2.35583037238276,0.8555701971054077,0.9942149519920348,99.34066009521484,0.02354774113553853
_000001_0008.png_2501075.png,34.649566991531046,0.983902179895401,0.0905784144997596,0.0,1.18080292949217,0.8295793533325195,0.9968584775924684,99.1546859741211,0.17158681852221513
_000001_0008.png_250775.png,34.64083566950074,0.9813535857887268,0.0714020356535911,0.0,1.76570674963216,0.8004041910171509,0.9947689771652222,99.05406188964844,0.04697038735681172
_000001_0008.png_475925.png,33.908758895960965,0.981203575307846,0.0857733711600303,0.052859,1.5982191485512,0.6777427792549133,0.9927042722702026,98.71337127685548,0.09359704376688494
_000001_0008.png_625700.png,32.772129279063165,0.9769558141288758,0.1059409156441688,0.0,1.076473672677,0.7923233509063721,0.9949353337287904,97.49024963378906,0.10173888661880803
_000001_0008.png_775850.png,33.045044101569154,0.9753138354358674,0.0707720145583152,0.0,1.01834490276996,0.792572557926178,0.9948952794075012,97.00599670410156,0.04704530884578896
_000001_0015.png_175775.png,35.72907091914737,0.983517205713272,0.0423425436019897,0.0,0.806128650529311,0.5703432559967041,0.9945352077484132,97.22650909423828,0.04688228547195207
_000001_0018.png_100250.png,36.6665059419839,0.980189721859932,0.1216305121779441,0.0,1.32267881976226,0.8073316216468811,0.9937700629234314,98.99015808105467,0.09358602509068638
_000001_0018.png_100550.png,35.315015252352474,0.973866819726944,0.1051873862743377,0.028612,0.976359378638689,0.7419970631599426,0.9924484491348268,97.759765625,0.21121323796692984
_000001_0018.png_175175.png,36.49137509971911,0.9729211072130204,0.1271606236696243,0.0,1.50050585299356,0.7213211059570312,0.9929116368293762,98.2926025390625,0.0939074168659369
_000001_0019.png_550700.png,36.924399197074344,0.9806008025722504,0.1433726847171783,2.196712,1.44670752572837,0.7257978320121765,0.9931975603103638,98.48043060302734,0.0
_000001_0020.png_400850.png,35.09717908469275,0.9767540345230102,0.0327219441533088,0.024015,1.09576952637043,0.7320563793182373,0.9950590133666992,98.21517181396484,0.09367479838816453
