filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness),CGVQM,DBI
000001_100_L6S.png,39.286263374135395,0.9716444834219397,0.0442222841084003,0.006596,0.394688868760466,0.7285721898078918,0.9887986779212952,98.06595611572266,0.08574720262711685
000001_101_L6D.png,38.99977985119776,0.9751036076469072,0.0394127666950225,0.026519,0.37506084296314,0.5466722249984741,0.9974111914634703,97.98977661132812,0.30454632159013467
000001_102_L6D.png,40.227625747917976,0.9787876640156394,0.0695750936865806,0.263698,0.476850184988464,0.8093993067741394,0.9941443800926208,99.1882781982422,1.0
000001_103_L6D.png,41.10387632376876,0.9718308341758444,0.1581118404865265,0.594516,0.709683360268271,0.6862854957580566,0.9932178854942322,99.00364685058594,0.5860801815623703
000001_104_L6D.png,36.7832185372849,0.9738390974765996,0.0576102882623672,0.042469,0.552976015882131,0.8403091430664062,0.9969016313552856,97.74343872070312,0.6251305054615609
000001_105_L6D.png,40.34581162279616,0.9642523701211329,0.0976644530892372,0.678176,0.749067151855357,0.5962914824485779,0.992691934108734,98.87515258789062,0.5077711231419785
000001_106_L6D.png,39.300533086015584,0.9712267255020736,0.0869339257478714,0.104343,0.641028804785974,0.7313502430915833,0.9959869980812072,98.03424835205078,0.26541487772414163
000001_107_L6D.png,40.4561337505082,0.9490002275942936,0.1178300976753234,0.525289,0.688879292074714,0.6994607448577881,0.9896145462989808,98.8390655517578,0.32824278231337933
000001_108_L6D.png,41.29097313930266,0.9841317597850208,0.1345153748989105,0.028307,0.439469895456854,0.8059520125389099,0.9905665516853333,99.41329193115234,0.9450776895060438
000001_109_L6D.png,38.99073890525422,0.9714676034897785,0.1181560829281807,0.012539,0.634790737154577,0.6501044034957886,0.9950073957443236,98.20620727539062,0.695155007278943
000001_110_L6D.png,39.68476175846415,0.9700833975165132,0.0767427533864975,0.339686,0.438135219622283,0.7517532110214233,0.9976542592048644,98.28887939453124,0.5547773183700597
000001_111_L6D.png,40.128933446714086,0.9797529748067008,0.0764564350247383,0.14527,0.354364490422292,0.6178779006004333,0.992655634880066,98.37982940673828,0.8044821412142689
000001_112_L6D.png,40.5912890274307,0.9751633826120168,0.1619696319103241,0.023493,0.586240820471457,0.7431709170341492,0.9958720803260804,99.12733459472656,1.0
000001_114_L6D.png,40.2596768601549,0.97874349336343,0.1738337725400924,0.004183,0.34783661559159,0.7788801789283752,0.9974979758262634,99.1920166015625,0.9530783938013824
000001_115_L6D.png,40.44276963389147,0.967517029856762,0.0465372242033481,0.184633,0.608408147407173,0.8763687014579773,0.9960953593254088,98.43537902832033,0.2267273144724047
000001_117_L6D.png,39.92437670893528,0.9806449253500672,0.0815577954053878,0.017303,0.74377447960218,0.7189764976501465,0.996784210205078,98.78814697265624,0.8046823512963696
000001_118_L6D.png,39.72325376434346,0.9812899375725704,0.1285770237445831,0.10216,0.705479907368937,0.8676949739456177,0.9965590834617616,98.77141571044922,0.6955529498536009
000001_119_L6D.png,35.35611833528632,0.9752016716450252,0.0119514735415577,0.0,0.0710800554034564,0.7693778276443481,0.9944485425949096,95.1229019165039,0.03111373175898418
000001_11_L6S.png,39.53761670691467,0.9524387156861236,0.0671806335449218,0.090239,0.520767253083634,0.7665899991989136,0.9840213656425476,98.37993621826172,0.15639067361271347
000001_120_L6D.png,38.10152440035551,0.9707214376938138,0.0337813533842563,0.0,0.490134354510891,0.564337432384491,0.993455708026886,96.11502838134766,0.023570343836021426
000001_121_L6D.png,39.105540931478274,0.9696969106814308,0.0629901513457298,0.045986,0.545895911558134,0.6239917278289795,0.9954131245613098,97.7209930419922,0.10164433413895495
000001_122_L6D.png,38.95986067256069,0.9792531486882802,0.0419654510915279,0.100104,0.445656334083206,0.7493866086006165,0.990675151348114,98.29804229736328,0.6250155274273631
000001_123_L6D.png,39.41450515158108,0.9724049713038304,0.100380390882492,0.320055,0.673579020696869,0.7550116777420044,0.9967494010925292,97.86981201171876,0.6243682728319176
000001_124_L6D.png,39.73028675469624,0.9688595501520624,0.0763683915138244,0.206238,0.676876673445187,0.7662760615348816,0.9906224608421326,97.8277587890625,0.4293900269288248
000001_125_L6D.png,39.119426306157926,0.9735375218356864,0.0558107271790504,0.152532,0.493280311614907,0.8957628607749939,0.9950670003890992,97.8213119506836,0.2891648791569717
000001_126_L6D.png,40.4032052567092,0.9809175939486614,0.059994101524353,0.827729,0.561343739449423,0.846812903881073,0.9932430386543274,98.2878189086914,0.5545177777396315
000001_127_L6D.png,40.36897941052437,0.9719798151661576,0.0560698099434375,0.001237,0.53760408694677,0.8061287999153137,0.9992488026618958,97.44307708740234,0.0701683481571457
000001_128_L6D.png,38.943723757995386,0.974503688352625,0.0590845644474029,0.0,0.552388275456681,0.69503253698349,0.9979711174964904,97.98979949951172,0.20331436370567624
000001_129_L6D.png,39.295732856749694,0.967954224834599,0.0969249904155731,0.0,0.553840095601868,0.7878545522689819,0.9984795451164246,98.6584014892578,0.13285554999139843
000001_130_L6D.png,38.667068244185046,0.9531912207338288,0.0851504504680633,0.869788,0.756489944110906,0.5477617383003235,0.9849793314933776,98.2032699584961,0.10944004200892551
000001_131_L6D.png,39.69679933047428,0.9725361186022938,0.1272996962070465,0.005271,0.591407307135887,0.8042217493057251,0.9949252605438232,98.23589324951172,0.5625136425895109
000001_132_L6D.png,39.222077806633045,0.9793108094899172,0.0782551988959312,0.248524,0.444142319276443,0.5250461101531982,0.9932135343551636,97.8721923828125,0.4765789478860771
000001_133_L6D.png,40.800279678828176,0.980013557905712,0.0551743060350418,0.642146,0.507401132445858,0.6709362268447876,0.9909296631813048,98.76416015625,0.6404152793472745
