filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness),DBI
000001_0001.png,40.91235324799886,0.9888035210787238,0.053305335342884064,0.782612,0.62033897105351,0.6985903382301331,0.9943752288818359,0.21104878510310643
000001_0002.png,36.66189210044061,0.9680029038321724,0.049018971621990204,0.002813,0.481083852918544,0.7455793023109436,0.9889785647392273,0.07839961130182393
000001_0003.png,36.983689706562835,0.9662099363504238,0.05432606860995293,0.039275,0.438127845651367,0.7476560473442078,0.9969242215156555,0.10150347851798731
000001_0004.png,35.65626952308038,0.9771519551656258,0.025249529629945755,0.00077,0.0811417333910284,0.8058797121047974,0.9965295195579529,0.0
000001_0005.png,35.382349934367205,0.9862069780754975,0.021346280351281166,0.0,0.02940258718753,0.6268882751464844,0.9942864775657654,0.04709159847259522
000001_0006.png,38.056382998568864,0.974006893278513,0.039911869913339615,1.363279,0.265092101445609,0.6183227300643921,0.9892501831054688,0.351586868655567
000001_0007.png,38.74258874660259,0.9905592069839397,0.015150550752878189,1.09757,0.139845242016588,0.6995850205421448,0.9950123429298401,0.11726287301253423
000001_0008.png,40.746856096150886,0.9877171823836004,0.05566345527768135,0.068366,0.597633413621003,0.6542236804962158,0.9579129815101624,0.1717564344111442
000001_0009.png,35.40501585253357,0.9866223798442576,0.018756825476884842,0.0,0.148527167229488,0.6983270049095154,0.9938713312149048,0.0
000001_0010.png,35.54223036834955,0.9757701753546894,0.04474978893995285,0.0,0.153768193705577,0.8069584369659424,0.9929459691047668,0.0
000001_0011.png,34.84894183664122,0.9709815161847121,0.04244237393140793,0.009823,0.408548337337902,0.780535876750946,0.9908868074417114,0.06250939979279067
000001_0012.png,39.16244595042657,0.9857361429009021,0.02790796384215355,0.001164,0.447960645186035,0.7878184914588928,0.9949249029159546,0.12496444391555028
000001_0013.png,36.16478411833843,0.9633958831382016,0.08856579661369324,0.0,0.538322776541312,0.6718959808349609,0.99053555727005,0.07033307407511413
000001_0014.png,35.768133730614956,0.9780255727955498,0.040598221123218536,0.0,0.391874934100534,0.8300960659980774,0.9947764873504639,0.0
000001_0015.png,36.721932003700964,0.9828092679605652,0.0317043662071228,0.0,0.291358051799945,0.63221275806427,0.9924591183662415,0.03121292803981603
000001_0016.png,40.654331441032376,0.9696200630747146,0.017700564116239548,5.584763,0.139614165918438,0.5180254578590393,0.9897484183311462,0.0
000001_0017.png,35.35748265694355,0.984773133399088,0.022767329588532448,0.0,0.0073764455565228,0.6754385828971863,0.9963184595108032,0.0
000001_0018.png,38.50656542691059,0.9818078866958954,0.03450525179505348,0.003531,0.316508638377496,0.8505109548568726,0.9966195821762085,0.17193529580703387
000001_0019.png,39.26253758326291,0.9748702806078154,0.07251444458961487,0.44967,0.617871469618362,0.6664594411849976,0.9891464710235596,0.2654841035085724
000001_0020.png,37.76385597772128,0.962445870754997,0.0994860827922821,0.006708,0.498701945355845,0.8538312911987305,0.9935621023178101,0.1016043467740817
000001_0021.png,39.137806112485634,0.9828945424727812,0.055155199021101,0.187194,0.536179865829797,0.5922742486000061,0.993516206741333,0.14055264456731176
000001_0022.png,38.728982524595274,0.9852167618918793,0.04446616768836975,0.104505,0.550434187762861,0.8808048963546753,0.99512779712677,0.29687314585334035
