filename,PSNR,SSIM,LPIPS,CAMBI,BBAND,CLIP-IQA (quality),CLIP-IQA (noisiness),DBI
000001_0001.png,40.59930457505124,0.9736936317809439,0.0597226619720459,2.754446,0.687840109532705,0.667113184928894,0.9944591522216797,0.22663892951012737
000001_0002.png,36.45719382400671,0.9669053055689365,0.05227626487612724,0.013885,0.478753084534404,0.7455958127975464,0.9879777431488037,0.07057886743585712
000001_0003.png,36.4815062735612,0.9640720307166706,0.057028114795684814,0.046989,0.441811655187971,0.7473846673965454,0.9969483017921448,0.09372017520136391
000001_0004.png,34.86739322201074,0.9762826343408515,0.027123436331748962,0.005782,0.0863640001140024,0.8048945665359497,0.9963990449905396,0.0
000001_0005.png,34.38550237425332,0.9841042492417337,0.023628845810890198,0.000744,0.0304747026091122,0.627061128616333,0.9942227005958557,0.03132715755462647
000001_0006.png,38.058610845467115,0.9731114264848484,0.04217096418142319,1.897291,0.292198923223493,0.5995256900787354,0.9879754185676575,0.28133091629301227
000001_0007.png,38.1144307394956,0.9901464724726967,0.016679897904396057,1.709068,0.159801234204832,0.6992462277412415,0.9949914813041687,0.13276054076471136
000001_0008.png,40.693391744698616,0.9881592670721027,0.06498140841722488,0.136866,0.587362711200682,0.6627864241600037,0.9619879722595215,0.10937579071000163
000001_0009.png,34.960043191078384,0.9843716078954835,0.02359195239841938,0.0,0.153535799777164,0.7051158547401428,0.993818461894989,0.0
000001_0010.png,35.257793995861086,0.9744950208612904,0.04514260217547417,0.000454,0.201080779138331,0.8131440877914429,0.9930503368377686,0.0
000001_0011.png,35.742113586436844,0.9718269911276227,0.0417666919529438,0.010871,0.410035267219198,0.725121259689331,0.9920371770858765,0.03125473017285385
000001_0012.png,38.847991551089144,0.9860163041068516,0.02830568328499794,0.00013,0.436927716082962,0.7942938208580017,0.9955471754074097,0.12497638172853516
000001_0013.png,37.25816910296564,0.9647585416388215,0.08511956036090851,0.0,0.531917765613153,0.7459785342216492,0.9916672110557556,0.06256259733632827
000001_0014.png,36.05506169299053,0.9779720659667283,0.03864916414022446,0.0,0.393202008594102,0.8563086986541748,0.9953344464302063,0.0
000001_0015.png,36.94979365175399,0.9824834106495949,0.03224266320466995,0.0,0.30305985130432,0.6394478678703308,0.9928515553474426,0.03121292803981603
000001_0016.png,40.66250110901756,0.9854039110916181,0.013796775601804256,7.243386,0.142513082601398,0.5134804844856262,0.9900773763656616,0.0
000001_0017.png,34.95804728101061,0.9841982080308193,0.023969579488039017,0.002065,0.0077868799040958,0.6689163446426392,0.9961729645729065,0.00779518055873842
000001_0018.png,37.73175355534232,0.9810271707060362,0.037291258573532104,0.00504,0.322068446359397,0.8516566753387451,0.9966212511062622,0.14067860632007279
000001_0019.png,39.60631621081791,0.9742961369130819,0.07417568564414978,0.356095,0.629641714346463,0.6903817653656006,0.9884717464447021,0.3278628075029658
000001_0020.png,37.96876569649399,0.9625573358274023,0.0951818898320198,0.003023,0.48538850960804,0.8912433385848999,0.9956775307655334,0.08594084160959875
000001_0021.png,39.3583778262155,0.9829912379753243,0.05958321690559387,0.25867,0.50472009688351,0.6427007913589478,0.9945152401924133,0.1718201683102249
000001_0022.png,39.24115289336824,0.9857028200391112,0.03929939866065979,0.088091,0.541941187766349,0.8812462687492371,0.9952011108398438,0.2421924834086575
